action_id,route_module,line,control_type,label,action_token,event_handler_status,backend_calls,state_mutation,persistence,success_state,error_state,audit_event,accessibility_name,risk,source_commit
ACTION-0394,apps/web/public/assets/routes/live-markets.mjs,52,data-action,,refresh-live,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0395,apps/web/public/assets/routes/live-markets.mjs,52,data-action,,about-data,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0396,apps/web/public/assets/routes/live-markets.mjs,52,data-action,,open-watchlists,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0397,apps/web/public/assets/routes/onboarding.mjs,5,data-action,,save,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0398,apps/web/public/assets/routes/onboarding.mjs,5,data-action,,complete,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0399,apps/web/public/assets/routes/onboarding.mjs,11,data-action,,save,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0400,apps/web/public/assets/routes/onboarding.mjs,12,data-action,,complete,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0401,apps/web/public/assets/routes/event-calendar.mjs,2,data-action,,filings,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0402,apps/web/public/assets/routes/event-calendar.mjs,2,data-action,,chart,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0403,apps/web/public/assets/routes/workspace-watchlist.mjs,7,data-action,,alerts,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0404,apps/web/public/assets/routes/workspace-watchlist.mjs,7,data-action,,create-list,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0405,apps/web/public/assets/routes/workspace-watchlist.mjs,9,data-action,,add-item,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0406,apps/web/public/assets/routes/workspace-watchlist.mjs,12,data-action,,alerts,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0407,apps/web/public/assets/routes/workspace-watchlist.mjs,13,data-action,,create-list,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0408,apps/web/public/assets/routes/workspace-watchlist.mjs,14,data-action,,add-item,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0409,apps/web/public/assets/routes/research-history.mjs,3,data-action,,capture,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0410,apps/web/public/assets/routes/research-history.mjs,6,data-action,,capture,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0411,apps/web/public/assets/routes/decision-provenance.mjs,10,data-action,,market,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0412,apps/web/public/assets/routes/decision-provenance.mjs,10,data-action,,export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0413,apps/web/public/assets/routes/decision-provenance.mjs,13,data-action,,create,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0414,apps/web/public/assets/routes/decision-provenance.mjs,18,data-action,,market,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0415,apps/web/public/assets/routes/decision-provenance.mjs,19,data-action,,create,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0416,apps/web/public/assets/routes/decision-provenance.mjs,20,data-action,,export,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0417,apps/web/public/assets/routes/about-qelly.mjs,1,data-action,,view-universe,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0418,apps/web/public/assets/routes/about-qelly.mjs,1,data-action,,open-live,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0419,apps/web/public/assets/routes/about-qelly.mjs,1,data-action,,open-live-2,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0420,apps/web/public/assets/routes/about-qelly.mjs,1,data-action,,open-personas,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0421,apps/web/public/assets/routes/about-qelly.mjs,1,data-action,,start-qelly,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0422,apps/web/public/assets/routes/formula-screener.mjs,3,data-action,,run,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0423,apps/web/public/assets/routes/formula-screener.mjs,7,data-action,,run,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0424,apps/web/public/assets/routes/import-center.mjs,3,data-action,,preview,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0425,apps/web/public/assets/routes/import-center.mjs,3,data-action,,commit,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0426,apps/web/public/assets/routes/import-center.mjs,8,data-action,,preview,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0427,apps/web/public/assets/routes/import-center.mjs,9,data-action,,commit,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0428,apps/web/public/assets/routes/alert-center.mjs,4,data-action,,notifications,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0429,apps/web/public/assets/routes/alert-center.mjs,4,data-action,,evaluate,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0430,apps/web/public/assets/routes/alert-center.mjs,6,data-action,,create-rule,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0431,apps/web/public/assets/routes/alert-center.mjs,9,data-action,,notifications,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0432,apps/web/public/assets/routes/alert-center.mjs,10,data-action,,evaluate,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
ACTION-0433,apps/web/public/assets/routes/alert-center.mjs,11,data-action,,create-rule,HANDLER_BOUND,,navigation/command or route action,unknown,route-specific,route-specific,not consistently implemented,inspect rendered element,route-specific end-to-end proof incomplete,eafb11719e67135c7a6fa3b15e1170c5192e4771
